,Driver,Team,GrandPrix,Laps,Length,LapTime,Compound,AvgSpeed,MaxSpeed,QualiPos,RacePos,Track
18,0.9473684210526315,0.7777777777777777,0.0,0.2142857142857144,0.747556892466362,0.38523756970260226,0.0,0.8276659188993021,0.8895184135977338,0.45,1.0,0.5
19,1.0,1.0,0.0,0.2142857142857144,0.747556892466362,0.42915020910780677,0.0,0.8023547710540999,0.9206798866855525,0.9500000000000001,1.0,0.5
20,0.05263157894736842,0.1111111111111111,0.05263157894736842,0.4642857142857144,0.5755442567745666,0.15651138475836435,0.0,0.9100763871984792,0.9206798866855525,0.15000000000000002,0.0,0.0
21,0.0,0.0,0.05263157894736842,0.4642857142857144,0.5755442567745666,0.1552480250929369,0.0,0.911875173776624,0.9121813031161473,0.05,0.0,0.0
22,0.15789473684210525,0.2222222222222222,0.05263157894736842,0.4642857142857144,0.5755442567745666,0.1619859433085502,0.0,0.9071060024282074,0.9065155807365439,0.35000000000000003,0.0,0.0
23,0.2631578947368421,0.3333333333333333,0.05263157894736842,0.4642857142857144,0.5755442567745666,0.16002555762081783,0.0,0.9088279023242434,0.9065155807365439,0.2,0.0,0.0
24,0.3684210526315789,0.3333333333333333,0.05263157894736842,0.4642857142857144,0.5755442567745666,0.16669086895910779,0.0,0.9043532395977018,0.9093484419263457,0.55,0.0,0.0
25,0.3157894736842105,0.2222222222222222,0.05263157894736842,0.4642857142857144,0.5755442567745666,0.16127439591078052,0.0,0.9067306451244398,0.9178470254957507,0.30000000000000004,0.0,0.0
26,0.8421052631578947,0.4444444444444444,0.05263157894736842,0.4642857142857144,0.5755442567745666,0.16075162639405227,0.0,0.9087925526270973,0.9121813031161473,0.25,0.0,0.0
27,0.47368421052631576,0.5555555555555556,0.05263157894736842,0.4642857142857144,0.5755442567745666,0.16635687732342008,0.0,0.9019542512277328,0.9206798866855525,0.5,0.0,0.0
28,0.631578947368421,0.7777777777777777,0.05263157894736842,0.4642857142857144,0.5755442567745666,0.16685060408921926,0.0,0.9016724356076514,0.9206798866855525,0.45,0.0,0.0
29,0.9473684210526315,0.7777777777777777,0.05263157894736842,0.4642857142857144,0.5755442567745666,0.17241229089219345,0.0,0.89839752484893,0.9263456090651558,0.75,0.0,0.0
30,0.21052631578947367,0.1111111111111111,0.05263157894736842,0.4642857142857144,0.5755442567745666,0.15575627323420083,0.0,0.9112460362823719,0.9150141643059491,0.1,1.0,0.0
31,0.5263157894736842,0.6666666666666666,0.05263157894736842,0.4642857142857144,0.5755442567745666,0.17794493494423813,0.0,0.8933165019126699,0.9291784702549576,0.8,1.0,0.0
32,0.5789473684210527,0.6666666666666666,0.05263157894736842,0.4642857142857144,0.5755442567745666,0.18009409851301128,0.0,0.8939864101181346,0.9178470254957507,0.8500000000000001,1.0,0.0
33,0.7368421052631579,0.5555555555555556,0.05263157894736842,0.4642857142857144,0.5755442567745666,0.16952253717472132,0.0,0.8990817854594916,0.9093484419263457,0.0,1.0,0.0
34,0.7894736842105263,1.0,0.05263157894736842,0.4642857142857144,0.5755442567745666,0.1823739544609666,0.0,0.8891903992849145,0.9178470254957507,0.9,1.0,0.0
35,1.0,1.0,0.05263157894736842,0.4642857142857144,0.5755442567745666,0.18989602695167296,0.0,0.8854560541234369,0.9178470254957507,0.9500000000000001,1.0,0.0
36,0.10526315789473684,0.0,0.05263157894736842,0.4642857142857144,0.5755442567745666,0.1623199349442379,0.0,0.9063699912232446,0.9036827195467423,0.4,1.0,0.0
37,0.6842105263157894,0.8888888888888888,0.05263157894736842,0.4642857142857144,0.5755442567745666,0.16759119423791824,0.0,0.9002828445485885,0.9263456090651558,0.6000000000000001,1.0,0.0
38,0.894736842105263,0.8888888888888888,0.05263157894736842,0.4642857142857144,0.5755442567745666,0.17241229089219345,0.0,0.8986907793963135,0.9178470254957507,0.7000000000000001,1.0,0.0
39,0.0,0.0,0.10526315789473684,0.5714285714285716,0.4822357333366847,0.21252032992565062,0.0,0.8186791710914534,0.8980169971671389,0.1,0.0,0.5
40,0.05263157894736842,0.1111111111111111,0.10526315789473684,0.5714285714285716,0.4822357333366847,0.218198187732342,0.0,0.8118415843226682,0.8951841359773371,0.15000000000000002,0.0,0.5
41,0.10526315789473684,0.0,0.10526315789473684,0.5714285714285716,0.4822357333366847,0.21241868029739774,0.0,0.8168836973813928,0.8895184135977338,0.05,0.0,0.5
42,0.21052631578947367,0.1111111111111111,0.10526315789473684,0.5714285714285716,0.4822357333366847,0.22028926579925656,0.0,0.8129666730739268,0.8923512747875354,0.2,0.0,0.5
43,0.15789473684210525,0.2222222222222222,0.10526315789473684,0.5714285714285716,0.4822357333366847,0.22357109665427521,0.0,0.8099994764382502,0.8923512747875354,0.35000000000000003,0.0,0.5
44,0.2631578947368421,0.3333333333333333,0.10526315789473684,0.5714285714285716,0.4822357333366847,0.22633015799256517,0.0,0.8065707790906194,0.8895184135977338,0.4,0.0,0.5
45,0.631578947368421,0.7777777777777777,0.10526315789473684,0.5714285714285716,0.4822357333366847,0.22249651486988853,0.0,0.8120375889096769,0.9065155807365439,0.30000000000000004,0.0,0.5
46,0.9473684210526315,0.7777777777777777,0.10526315789473684,0.5714285714285716,0.4822357333366847,0.22850836431226784,0.0,0.807339662227168,0.9036827195467423,0.65,0.0,0.5
47,0.3157894736842105,0.2222222222222222,0.10526315789473684,0.5714285714285716,0.4822357333366847,0.2340700511152416,0.0,0.8033477932315556,0.8980169971671389,0.8,0.0,0.5
48,0.8421052631578947,0.4444444444444444,0.10526315789473684,0.5714285714285716,0.4822357333366847,0.22878427044609673,0.0,0.8049821727031863,0.8923512747875354,0.45,0.0,0.5
49,0.3684210526315789,0.3333333333333333,0.10526315789473684,0.5714285714285716,0.4822357333366847,0.22245295074349447,0.0,0.8095419185318188,0.8923512747875354,0.25,1.0,0.5
50,0.5789473684210527,0.6666666666666666,0.10526315789473684,0.5714285714285716,0.4822357333366847,0.22502323420074344,0.0,0.8085390354188553,0.9036827195467423,0.6000000000000001,1.0,0.5
51,0.7368421052631579,0.5555555555555556,0.10526315789473684,0.5714285714285716,0.4822357333366847,0.23145620353159857,0.0,0.8048011498649605,0.9150141643059491,0.5,1.0,0.5
52,0.47368421052631576,0.5555555555555556,0.10526315789473684,0.5714285714285716,0.4822357333366847,0.23514463289962828,0.0,0.801173047721714,0.8923512747875354,0.8500000000000001,1.0,0.5
53,0.42105263157894735,0.4444444444444444,0.10526315789473684,0.5714285714285716,0.4822357333366847,0.2286100139405205,0.0,0.8070035121883368,0.9036827195467423,0.7000000000000001,1.0,0.5
54,0.6842105263157894,0.8888888888888888,0.10526315789473684,0.5714285714285716,0.4822357333366847,0.22346944702602234,0.0,0.8094020119465913,0.9235127478753542,0.55,1.0,0.5
55,0.7894736842105263,1.0,0.10526315789473684,0.5714285714285716,0.4822357333366847,0.24297165427509304,0.0,0.7996696975531978,0.8980169971671389,0.9500000000000001,1.0,0.5
56,0.894736842105263,0.8888888888888888,0.10526315789473684,0.5714285714285716,0.4822357333366847,0.24054658457249078,0.0,0.7979399895483229,0.9093484419263457,0.9,1.0,0.5
57,1.0,1.0,0.10526315789473684,0.5714285714285716,0.4822357333366847,0.24965148698884776,0.0,0.7929505500662088,0.8951841359773371,1.0,1.0,0.5
58,0.5263157894736842,0.6666666666666666,0.10526315789473684,0.5714285714285716,0.4822357333366847,0.2336779739776953,1.0,0.8020539926510647,0.8980169971671389,0.75,1.0,0.5
59,0.0,0.0,0.15789473684210525,0.5714285714285716,0.50029198024645,0.18908282992565062,0.0,0.8405121951317001,0.8951841359773371,0.05,0.0,0.5
60,0.05263157894736842,0.1111111111111111,0.15789473684210525,0.5714285714285716,0.50029198024645,0.1896055994423793,0.0,0.8427174977686593,0.8951841359773371,0.1,0.0,0.5
61,0.10526315789473684,0.0,0.15789473684210525,0.5714285714285716,0.50029198024645,0.19099965148698894,0.0,0.8402355644706233,0.8951841359773371,0.15000000000000002,0.0,0.5
62,0.2631578947368421,0.3333333333333333,0.15789473684210525,0.5714285714285716,0.50029198024645,0.20024976765799263,0.0,0.8318949221905175,0.9008498583569405,0.2,0.0,0.5
63,0.21052631578947367,0.1111111111111111,0.15789473684210525,0.5714285714285716,0.50029198024645,0.20302335037174712,0.0,0.8319326603227005,0.9008498583569405,0.4,0.0,0.5
64,0.3157894736842105,0.2222222222222222,0.15789473684210525,0.5714285714285716,0.50029198024645,0.2018761617100373,0.0,0.8330492368475423,0.9008498583569405,0.35000000000000003,0.0,0.5
65,0.3684210526315789,0.3333333333333333,0.15789473684210525,0.5714285714285716,0.50029198024645,0.201847118959108,0.0,0.8329196434376119,0.8923512747875354,0.30000000000000004,0.0,0.5
66,0.15789473684210525,0.2222222222222222,0.15789473684210525,0.5714285714285716,0.50029198024645,0.20751045539033464,0.0,0.8273637007471862,0.8923512747875354,0.45,0.0,0.5
67,0.631578947368421,0.7777777777777777,0.15789473684210525,0.5714285714285716,0.50029198024645,0.2012662639405205,0.0,0.8332392924262385,0.9065155807365439,0.25,0.0,0.5
68,0.8421052631578947,0.4444444444444444,0.15789473684210525,0.5714285714285716,0.50029198024645,0.20710385687732358,0.0,0.8300083475883989,0.886685552407932,0.6000000000000001,0.0,0.5
69,0.47368421052631576,0.5555555555555556,0.15789473684210525,0.5714285714285716,0.50029198024645,0.20698768587360616,0.0,0.8273789994852997,0.9036827195467423,0.55,1.0,0.5
70,0.5263157894736842,0.6666666666666666,0.15789473684210525,0.5714285714285716,0.50029198024645,0.22068134293680308,0.0,0.8181892299626059,0.9320113314447592,0.8500000000000001,1.0,0.5
71,0.7368421052631579,0.5555555555555556,0.15789473684210525,0.5714285714285716,0.50029198024645,0.20851243029739774,0.0,0.8269912152765929,0.9150141643059491,0.65,1.0,0.5
72,0.6842105263157894,0.8888888888888888,0.15789473684210525,0.5714285714285716,0.50029198024645,0.22412290892193298,0.0,0.8156994082300706,0.8923512747875354,0.75,1.0,0.5
73,0.5789473684210527,0.6666666666666666,0.15789473684210525,0.5714285714285716,0.50029198024645,0.21253485130111516,0.0,0.8259917888360969,0.9263456090651558,0.7000000000000001,1.0,0.5
74,0.894736842105263,0.8888888888888888,0.15789473684210525,0.5714285714285716,0.50029198024645,0.2250667983271375,0.0,0.8160339751848331,0.9093484419263457,0.9500000000000001,1.0,0.5
75,0.9473684210526315,0.7777777777777777,0.15789473684210525,0.5714285714285716,0.50029198024645,0.20949988382899631,0.0,0.8261952117926582,0.9036827195467423,0.5,1.0,0.5
76,0.7894736842105263,1.0,0.15789473684210525,0.5714285714285716,0.50029198024645,0.22358561802973997,0.0,0.8168177009429448,0.9178470254957507,0.9,1.0,0.5
77,1.0,1.0,0.15789473684210525,0.5714285714285716,0.50029198024645,0.23360536710037194,0.0,0.8111231942473032,0.9235127478753542,1.0,1.0,0.5
78,0.42105263157894735,0.4444444444444444,0.15789473684210525,0.5714285714285716,0.50029198024645,0.21543912639405205,0.0,0.8225041127110189,0.8838526912181304,0.8,1.0,0.5
79,0.05263157894736842,0.1111111111111111,0.21052631578947367,1.0,0.0,0.09955855018587356,0.0,0.6420985969167798,0.8130311614730878,0.1,0.0,0.25
80,0.3684210526315789,0.3333333333333333,0.21052631578947367,1.0,0.0,0.10006679832713772,0.0,0.6452912539405765,0.8158640226628896,0.2,0.0,0.25
81,0.15789473684210525,0.2222222222222222,0.21052631578947367,1.0,0.0,0.10019749070631989,0.0,0.6417024599827297,0.8101983002832862,0.25,0.0,0.25
82,0.21052631578947367,0.1111111111111111,0.21052631578947367,1.0,0.0,0.11403636152416352,0.0,0.6326886223027453,0.8130311614730878,0.45,0.0,0.25
83,0.7368421052631579,0.5555555555555556,0.21052631578947367,1.0,0.0,0.11180006970260226,0.0,0.635039760191897,0.8158640226628896,0.4,0.0,0.25
84,0.8421052631578947,0.4444444444444444,0.21052631578947367,1.0,0.0,0.10426347583643136,0.0,0.6381745815167774,0.8101983002832862,0.30000000000000004,0.0,0.25
85,0.0,0.0,0.21052631578947367,1.0,0.0,0.10709514405204468,0.0,0.6389091085382423,0.8186968838526912,0.35000000000000003,0.0,0.25
86,0.47368421052631576,0.5555555555555556,0.21052631578947367,1.0,0.0,0.11442843866171004,0.0,0.6328307240432984,0.8186968838526912,0.65,0.0,0.25
87,0.631578947368421,0.7777777777777777,0.21052631578947367,1.0,0.0,0.11277300185873629,0.0,0.634535944929936,0.8186968838526912,0.55,0.0,0.25
88,0.5789473684210527,0.6666666666666666,0.21052631578947367,1.0,0.0,0.11702776486988853,0.0,0.6325096295978203,0.8130311614730878,0.5,0.0,0.25
89,0.5263157894736842,0.6666666666666666,0.21052631578947367,1.0,0.0,0.11503833643122685,0.0,0.634041753397811,0.8186968838526912,0.7000000000000001,1.0,0.25
90,0.3157894736842105,0.2222222222222222,0.21052631578947367,1.0,0.0,0.11439939591078074,0.0,0.633346503942353,0.821529745042493,0.6000000000000001,1.0,0.25
91,0.9473684210526315,0.7777777777777777,0.21052631578947367,1.0,0.0,0.12321387081784385,0.0,0.6278534906861319,0.8186968838526912,0.8500000000000001,1.0,0.25
92,0.6842105263157894,0.8888888888888888,0.21052631578947367,1.0,0.0,0.11776835501858729,0.0,0.6323831618875094,0.821529745042493,0.75,1.0,0.25
93,0.894736842105263,0.8888888888888888,0.21052631578947367,1.0,0.0,0.125551812267658,0.0,0.6265919408994138,0.8243626062322946,0.9,1.0,0.25
94,0.42105263157894735,0.4444444444444444,0.21052631578947367,1.0,0.0,0.12163104089219345,0.0,0.6297764409052098,0.8186968838526912,0.8,1.0,0.25
95,1.0,1.0,0.21052631578947367,1.0,0.0,0.13414846654275103,0.0,0.6233004425038255,0.8130311614730878,0.9500000000000001,1.0,0.25
96,0.10526315789473684,0.0,0.21052631578947367,1.0,0.0,0.09992158457249078,0.0,0.6419243127001237,0.8158640226628896,0.15000000000000002,1.0,0.25
97,0.2631578947368421,0.3333333333333333,0.21052631578947367,1.0,0.0,0.09621863382899631,0.0,0.6454377453253406,0.8130311614730878,0.05,1.0,0.25
98,0.21052631578947367,0.1111111111111111,0.2631578947368421,0.03571428571428581,0.9466681809655206,0.5546729786245355,0.0,0.8069050813625863,0.9320113314447592,0.30000000000000004,0.0,1.0
99,0.7368421052631579,0.5555555555555556,0.2631578947368421,0.03571428571428581,0.9466681809655206,0.5591310408921935,0.0,0.8059510365932269,0.9263456090651558,0.55,0.0,1.0
100,0.8421052631578947,0.4444444444444444,0.2631578947368421,0.03571428571428581,0.9466681809655206,0.5495614544609666,0.0,0.809490123664138,0.9320113314447592,0.2,0.0,1.0
101,0.2631578947368421,0.3333333333333333,0.2631578947368421,0.03571428571428581,0.9466681809655206,0.5445225371747213,0.0,0.8119926908065448,0.943342776203966,0.05,0.0,1.0
102,0.15789473684210525,0.2222222222222222,0.2631578947368421,0.03571428571428581,0.9466681809655206,0.5522043447955391,0.0,0.8081567860559692,0.9206798866855525,0.45,0.0,1.0
103,0.9473684210526315,0.7777777777777777,0.2631578947368421,0.03571428571428581,0.9466681809655206,0.5606267425650557,0.0,0.8016815138615866,0.9461756373937678,0.4,0.0,1.0
104,0.42105263157894735,0.4444444444444444,0.2631578947368421,0.03571428571428581,0.9466681809655206,0.5589422630111525,0.0,0.8040686888891394,0.9235127478753542,0.35000000000000003,0.0,1.0
105,0.3684210526315789,0.3333333333333333,0.2631578947368421,0.03571428571428581,0.9466681809655206,0.5497211895910781,0.0,0.8082989451129448,0.9263456090651558,0.25,0.0,1.0
106,0.3157894736842105,0.2222222222222222,0.2631578947368421,0.03571428571428581,0.9466681809655206,0.563981180297398,0.0,0.8031530613648775,0.9235127478753542,0.65,0.0,1.0
107,0.5263157894736842,0.6666666666666666,0.2631578947368421,0.03571428571428581,0.9466681809655206,0.5644023001858738,0.0,0.803114005364578,0.9291784702549576,0.7000000000000001,0.0,1.0
108,0.10526315789473684,0.0,0.2631578947368421,0.03571428571428581,0.9466681809655206,0.565447839219331,0.0,0.8016207614218531,0.9178470254957507,0.5,1.0,1.0
109,0.7894736842105263,1.0,0.2631578947368421,0.03571428571428581,0.9466681809655206,0.5872153810408922,0.0,0.7910626269417174,0.9320113314447592,0.8500000000000001,1.0,1.0
110,1.0,1.0,0.2631578947368421,0.03571428571428581,0.9466681809655206,0.588377091078067,0.0,0.7912559657128567,0.9235127478753542,0.9,1.0,1.0
111,0.0,0.0,0.2631578947368421,0.03571428571428581,0.9466681809655206,0.5478914962825279,0.0,0.8092640501202552,0.9461756373937678,0.1,1.0,1.0
112,0.894736842105263,0.8888888888888888,0.2631578947368421,0.03571428571428581,0.9466681809655206,0.5722583643122676,0.0,0.0,0.0,0.8,1.0,1.0
113,0.6842105263157894,0.8888888888888888,0.2631578947368421,0.03571428571428581,0.9466681809655206,0.5668854553903346,0.0,0.8027067746896477,0.9291784702549576,0.75,1.0,1.0
114,0.05263157894736842,0.1111111111111111,0.2631578947368421,0.03571428571428581,0.9466681809655206,0.5495324117100373,0.0,0.8099172886321354,0.9320113314447592,0.15000000000000002,1.0,1.0
115,0.631578947368421,0.7777777777777777,0.2631578947368421,0.03571428571428581,0.9466681809655206,0.5598425882899629,0.0,0.8021232960466371,0.943342776203966,0.6000000000000001,1.0,1.0
116,0.05263157894736842,0.1111111111111111,0.3157894736842105,0.1071428571428572,0.8767186662102846,0.38147653345724897,0.0,0.8860731235119875,0.9320113314447592,0.05,0.0,0.0
117,0.0,0.0,0.3157894736842105,0.1071428571428572,0.8767186662102846,0.3852230483271377,0.0,0.8833317028124553,0.9206798866855525,0.1,0.0,0.0
118,0.21052631578947367,0.1111111111111111,0.3157894736842105,0.1071428571428572,0.8767186662102846,0.38808375929368033,0.0,0.8815969368254689,0.9291784702549576,0.2,0.0,0.0
119,0.10526315789473684,0.0,0.3157894736842105,0.1071428571428572,0.8767186662102846,0.3870817843866172,0.0,0.8825232376353879,0.9263456090651558,0.15000000000000002,0.0,0.0
120,0.15789473684210525,0.2222222222222222,0.3157894736842105,0.1071428571428572,0.8767186662102846,0.39980250929368033,0.0,0.8740210621487126,0.9235127478753542,0.4,0.0,0.0
121,0.3157894736842105,0.2222222222222222,0.3157894736842105,0.1071428571428572,0.8767186662102846,0.40169028810408935,0.0,0.8728649764486571,0.9235127478753542,0.5,0.0,0.0
122,0.8421052631578947,0.4444444444444444,0.3157894736842105,0.1071428571428572,0.8767186662102846,0.3942263011152416,0.0,0.8787669119849341,0.9206798866855525,0.30000000000000004,0.0,0.0
123,0.9473684210526315,0.7777777777777777,0.3157894736842105,0.1071428571428572,0.8767186662102846,0.40108039033457255,0.0,0.8741725126879863,0.9291784702549576,0.45,0.0,0.0
124,0.7368421052631579,0.5555555555555556,0.3157894736842105,0.1071428571428572,0.8767186662102846,0.40728101765799263,1.0,0.8688167552099074,0.9206798866855525,0.6000000000000001,0.0,0.0
125,0.47368421052631576,0.5555555555555556,0.3157894736842105,0.1071428571428572,0.8767186662102846,1.0,0.0,0.6013735344292721,0.9121813031161473,0.9500000000000001,0.0,0.0
126,0.3684210526315789,0.3333333333333333,0.3157894736842105,0.1071428571428572,0.8767186662102846,0.39381970260223054,0.0,0.877821252116926,0.9206798866855525,0.25,1.0,0.0
127,0.6842105263157894,0.8888888888888888,0.3157894736842105,0.1071428571428572,0.8767186662102846,0.41160838754646845,1.0,0.8683000378510163,0.9263456090651558,0.7000000000000001,1.0,0.0
128,0.631578947368421,0.7777777777777777,0.3157894736842105,0.1071428571428572,0.8767186662102846,0.4068308550185875,1.0,0.8705780865558896,0.9291784702549576,0.55,1.0,0.0
129,0.5789473684210527,0.6666666666666666,0.3157894736842105,0.1071428571428572,0.8767186662102846,0.40794900092936803,0.0,0.8693967723495546,0.9291784702549576,0.65,1.0,0.0
130,0.2631578947368421,0.3333333333333333,0.3157894736842105,0.1071428571428572,0.8767186662102846,0.3959543447955389,0.0,0.8774812474246261,0.9206798866855525,0.35000000000000003,1.0,0.0
131,0.5263157894736842,0.6666666666666666,0.3157894736842105,0.1071428571428572,0.8767186662102846,0.4303264405204461,0.0,0.8547364899255259,0.9150141643059491,0.8500000000000001,1.0,0.0
132,0.894736842105263,0.8888888888888888,0.3157894736842105,0.1071428571428572,0.8767186662102846,0.4260861988847584,0.0,0.8536762063729412,0.9291784702549576,0.8,1.0,0.0
133,0.7894736842105263,1.0,0.3157894736842105,0.1071428571428572,0.8767186662102846,0.4243436338289963,0.0,0.858883220151781,0.9291784702549576,0.75,1.0,0.0
134,1.0,1.0,0.3157894736842105,0.1071428571428572,0.8767186662102846,0.433230715613383,0.0,0.8535726437933863,0.9206798866855525,0.9,1.0,0.0
135,0.05263157894736842,0.1111111111111111,0.3684210526315789,0.75,0.3643126223517006,0.0017570864312268508,0.0,0.9301515167757347,0.9093484419263457,0.05,0.0,0.0
136,0.0,0.0,0.3684210526315789,0.75,0.3643126223517006,0.005038917286245281,0.0,0.926827769361269,0.9008498583569405,0.1,0.0,0.0
137,0.10526315789473684,0.0,0.3684210526315789,0.75,0.3643126223517006,0.004574233271375516,0.0,0.928002361504136,0.9036827195467423,0.25,0.0,0.0
138,0.21052631578947367,0.1111111111111111,0.3684210526315789,0.75,0.3643126223517006,0.006505576208178598,0.0,0.9273244400426249,0.9065155807365439,0.2,0.0,0.0
139,0.15789473684210525,0.2222222222222222,0.3684210526315789,0.75,0.3643126223517006,0.005808550185873784,0.0,0.924540634892165,0.9150141643059491,0.15000000000000002,0.0,0.0
140,0.3684210526315789,0.3333333333333333,0.3684210526315789,0.75,0.3643126223517006,0.015683085501858707,0.0,0.9166687457897758,0.8895184135977338,0.6000000000000001,0.0,0.0
141,0.2631578947368421,0.3333333333333333,0.3684210526315789,0.75,0.3643126223517006,0.01092007434944231,0.0,0.9217641493128993,0.8951841359773371,0.35000000000000003,0.0,0.0
142,0.47368421052631576,0.5555555555555556,0.3684210526315789,0.75,0.3643126223517006,0.014347118959107896,0.0,0.9186085137872146,0.8980169971671389,0.45,0.0,0.0
143,0.9473684210526315,0.7777777777777777,0.3684210526315789,0.75,0.3643126223517006,0.012401254646840165,0.0,0.9231241902252828,0.9121813031161473,0.4,0.0,0.0
144,0.42105263157894735,0.4444444444444444,0.3684210526315789,0.75,0.3643126223517006,0.01152997211895912,0.0,0.9221936359168099,0.8951841359773371,0.55,0.0,0.0
145,0.5263157894736842,0.6666666666666666,0.3684210526315789,0.75,0.3643126223517006,0.02481703066914509,0.0,0.9095214038693227,0.9036827195467423,0.9,1.0,0.0
146,0.7368421052631579,0.5555555555555556,0.3684210526315789,0.75,0.3643126223517006,0.01677218866171004,0.0,0.9166983283082552,0.8923512747875354,0.7000000000000001,1.0,0.0
147,0.3157894736842105,0.2222222222222222,0.3684210526315789,0.75,0.3643126223517006,0.015799256505576342,0.0,0.916783589352587,0.9093484419263457,0.65,1.0,0.0
148,0.631578947368421,0.7777777777777777,0.3684210526315789,0.75,0.3643126223517006,0.021738499070631967,0.0,0.9126077907508569,0.8980169971671389,0.8500000000000001,1.0,0.0
149,0.5789473684210527,0.6666666666666666,0.3684210526315789,0.75,0.3643126223517006,0.017324000929368033,0.0,0.9194459781993932,0.9150141643059491,0.75,1.0,0.0
150,0.7894736842105263,1.0,0.3684210526315789,0.75,0.3643126223517006,0.033704112453531665,0.0,0.9035259118545728,0.8951841359773371,0.9500000000000001,1.0,0.0
151,0.894736842105263,0.8888888888888888,0.3684210526315789,0.75,0.3643126223517006,0.02112860130111527,0.0,0.9122505438289422,0.9121813031161473,0.8,1.0,0.0
152,1.0,1.0,0.3684210526315789,0.75,0.3643126223517006,0.03589684014869887,0.0,0.9017332064604032,0.9008498583569405,1.0,1.0,0.0
153,0.6842105263157894,0.8888888888888888,0.3684210526315789,0.75,0.3643126223517006,0.013809828066914664,0.0,0.9193216637862732,0.9121813031161473,0.5,1.0,0.0
154,0.8421052631578947,0.4444444444444444,0.3684210526315789,0.75,0.3643126223517006,0.007493029739777057,0.0,0.9258199827327502,0.9121813031161473,0.30000000000000004,1.0,0.0
155,0.05263157894736842,0.1111111111111111,0.42105263157894735,0.75,0.3611230731340578,0.0,0.0,0.9323150414785529,0.9065155807365439,0.05,0.0,0.0
156,0.10526315789473684,0.0,0.42105263157894735,0.75,0.3611230731340578,0.0047775325278811565,0.0,0.9279735137823695,0.8923512747875354,0.25,0.0,0.0
157,0.15789473684210525,0.2222222222222222,0.42105263157894735,0.75,0.3611230731340578,0.0006970260223049252,0.0,0.9306582095250943,0.9093484419263457,0.1,0.0,0.0
158,0.0,0.0,0.42105263157894735,0.75,0.3611230731340578,0.0042692843866171115,0.0,0.9301370929148515,0.8895184135977338,0.2,0.0,0.0
